cai_score,gene,host,subtype
0.6346902940340031,NA,duck,H5N1
0.681817851409921,NP,duck,H5N1
0.6213744383827272,HA,duck,H5N1
0.6420975456924505,PA,duck,H5N1
0.6348198682326016,PB1,duck,H5N1
0.6331603434592278,PB2,duck,H5N1
0.6332381608473325,NA,duck,H5N1
0.6767254985829075,NP,duck,H5N1
0.6184556117803343,HA,duck,H5N1
0.6418538813754293,PA,duck,H5N1
0.6383882033993863,PB1,duck,H5N1
0.6200528525366364,PB2,duck,H5N1
0.6315632688067038,NA,duck,H5N1
0.6805258587085009,NP,duck,H5N1
0.6220540092753613,HA,duck,H5N1
0.6437445659680755,PA,duck,H5N1
0.6397644213384563,PB1,duck,H5N1
0.6207345459737278,PB2,duck,H5N1
0.6327361076905365,NA,duck,H5N1
0.6821402198690634,NP,duck,H5N1
0.6244084101840577,HA,duck,H5N1
0.6461916438160352,PA,duck,H5N1
0.6449440054536674,PB1,duck,H5N1
0.6302099452488201,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.6222385136611808,HA,duck,H5N1
0.6444281617515987,PA,duck,H5N1
0.6479890881712425,PB1,duck,H5N1
0.6283281116507374,PB2,duck,H5N1
0.6316730725856146,NA,duck,H5N1
0.6811516345030144,NP,duck,H5N1
0.6205972756847624,HA,duck,H5N1
0.644430456566697,PA,duck,H5N1
0.6471398805835376,PB1,duck,H5N1
0.6309206626139755,PB2,duck,H5N1
0.6294402402557129,NA,duck,H5N1
0.6836103895787765,NP,duck,H5N1
0.6210007446400273,HA,duck,H5N1
0.6465867619997175,PA,duck,H5N1
0.6473748865861544,PB1,duck,H5N1
0.6307683746542397,PB2,duck,H5N1
0.6315879874892912,NA,duck,H5N1
0.6826889930773324,NP,duck,H5N1
0.6226691276812596,HA,duck,H5N1
0.6474285325175295,PA,duck,H5N1
0.6474256409977759,PB1,duck,H5N1
0.6309103526944707,PB2,duck,H5N1
0.6291350598432107,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.6233728789403523,HA,duck,H5N1
0.6461244902307636,PA,duck,H5N1
0.6458127588101811,PB1,duck,H5N1
0.6304890981258404,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.6221340203709778,HA,duck,H5N1
0.644292169388565,PA,duck,H5N1
0.6468651946115012,PB1,duck,H5N1
0.6300246537863251,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6829431698949329,NP,duck,H5N1
0.6226691276812596,HA,duck,H5N1
0.6452541205843448,PA,duck,H5N1
0.647074405949019,PB1,duck,H5N1
0.6315839480422546,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.6221340203709778,HA,duck,H5N1
0.644292169388565,PA,duck,H5N1
0.6468651946115012,PB1,duck,H5N1
0.6300246537863251,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6815589767786726,NP,duck,H5N1
0.6214582024547809,HA,duck,H5N1
0.6455902831579511,PA,duck,H5N1
0.6454058147166877,PB1,duck,H5N1
0.6304890981258404,PB2,duck,H5N1
0.6307609969824765,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.6235641714079119,HA,duck,H5N1
0.6455902831579511,PA,duck,H5N1
0.6450483731022624,PB1,duck,H5N1
0.6301575711849029,PB2,duck,H5N1
0.6262077939060371,NA,duck,H5N1
0.6805187633004958,NP,duck,H5N1
0.6183351142628202,HA,duck,H5N1
0.6476758171425001,PA,duck,H5N1
0.6309663401800809,PB1,duck,H5N1
0.6291062582768516,PB2,duck,H5N1
0.6262077939060371,NA,duck,H5N1
0.6805187633004958,NP,duck,H5N1
0.6183351142628202,HA,duck,H5N1
0.6471959515210481,PA,duck,H5N1
0.6309663401800809,PB1,duck,H5N1
0.6284876020956952,PB2,duck,H5N1
0.6308642548506742,NA,duck,H5N1
0.6882127805317386,NP,duck,H5N1
0.6204966165104838,HA,duck,H5N1
0.6442140258619447,PA,duck,H5N1
0.6479716272580474,PB1,duck,H5N1
0.6350845790078268,PB2,duck,H5N1
0.6253570639988867,NA,duck,H5N1
0.6848017254928348,NP,duck,H5N1
0.6240009892066568,HA,duck,H5N1
0.6434031977648544,PA,duck,H5N1
0.647585460114403,PB1,duck,H5N1
0.6303367272270864,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.620832788895842,HA,duck,H5N1
0.6440600615282823,PA,duck,H5N1
0.6464186804622268,PB1,duck,H5N1
0.6309220092980952,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6575265086830614,NP,duck,H5N1
0.6245719619587646,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6470426507843614,PB1,duck,H5N1
0.623246236549784,PB2,duck,H5N1
0.6293319961062505,NA,duck,H5N1
0.6590203379357669,NP,duck,H5N1
0.6235531873312559,HA,duck,H5N1
0.6452110478284486,PA,duck,H5N1
0.6458082134597584,PB1,duck,H5N1
0.6233318938829968,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.6236206841017058,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.6236206841017058,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.6236206841017058,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.6236206841017058,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.6236206841017058,PB2,duck,H5N1
0.6311535971461989,NA,duck,H5N1
0.6588303830816641,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6441731347717325,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.6236206841017058,PB2,duck,H5N1
0.6310516333809666,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.622620756920184,HA,duck,H5N1
0.6446973279665461,PA,duck,H5N1
0.6473333785649334,PB1,duck,H5N1
0.623246236549784,PB2,duck,H5N1
0.6299950528137263,NA,duck,H5N1
0.6581286873881663,NP,duck,H5N1
0.6220883815664852,HA,duck,H5N1
0.6450130525676993,PA,duck,H5N1
0.6456819664860355,PB1,duck,H5N1
0.623246236549784,PB2,duck,H5N1
0.6262502310765882,NA,duck,H5N1
0.6828146267155485,NP,duck,H5N1
0.6165149492679477,HA,duck,H5N1
0.648625583188047,PA,duck,H5N1
0.631639462674517,PB1,duck,H5N1
0.6300475571368004,PB2,duck,H5N1
0.6342747404043442,NA,duck,H5N1
0.6688354830511178,NP,duck,H5N1
0.6254971528591954,HA,duck,H5N1
0.6413958590635748,PA,duck,H5N1
0.6525034292874983,PB1,duck,H5N1
0.6241391607164842,PB2,duck,H5N1
0.630825167790791,NA,duck,H5N1
0.6739925290625003,NP,duck,H5N1
0.6193886744080555,HA,duck,H5N1
0.6448297674575317,PA,duck,H5N1
0.6399498480296398,PB1,duck,H5N1
0.6200587083040321,PB2,duck,H5N1
0.6308594519191633,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.621278555568693,HA,duck,H5N1
0.6453197829067417,PA,duck,H5N1
0.6469469118211858,PB1,duck,H5N1
0.6328351735847675,PB2,duck,H5N1
0.6293389709194126,NA,duck,H5N1
0.6832100328662286,NP,duck,H5N1
0.6222878906028841,HA,duck,H5N1
0.6439826813884423,PA,duck,H5N1
0.6447479634508186,PB1,duck,H5N1
0.6298861815112923,PB2,duck,H5N1
0.628835008422709,NA,duck,H5N1
0.6824823713161126,NP,duck,H5N1
0.6225923051661114,HA,duck,H5N1
0.6439483492362605,PA,duck,H5N1
0.6473141586847515,PB1,duck,H5N1
0.6305933012168323,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.685196582957657,NP,duck,H5N1
0.6230383649015816,HA,duck,H5N1
0.6435172786974453,PA,duck,H5N1
0.646890543316814,PB1,duck,H5N1
0.6288110835003853,PB2,duck,H5N1
0.6307539192516413,NA,duck,H5N1
0.6816039309854138,NP,duck,H5N1
0.6206584311372819,HA,duck,H5N1
0.646400562507142,PA,duck,H5N1
0.6471187651099177,PB1,duck,H5N1
0.6295951259534696,PB2,duck,H5N1
0.6311272891341015,NA,duck,H5N1
0.6852472125207635,NP,duck,H5N1
0.6230383649015816,HA,duck,H5N1
0.6438525364163284,PA,duck,H5N1
0.646890543316814,PB1,duck,H5N1
0.6291572312682422,PB2,duck,H5N1
0.6307115115646986,NA,duck,H5N1
0.6818112811429731,NP,duck,H5N1
0.6225861839116318,HA,duck,H5N1
0.6438749978505617,PA,duck,H5N1
0.6471686012164534,PB1,duck,H5N1
0.630252580673381,PB2,duck,H5N1
0.6307539192516413,NA,duck,H5N1
0.6809297958602287,NP,duck,H5N1
0.6226281267502063,HA,duck,H5N1
0.6463673440212443,PA,duck,H5N1
0.6462004793773879,PB1,duck,H5N1
0.630340543355306,PB2,duck,H5N1
0.6283212744669154,NA,duck,H5N1
0.6841726443362155,NP,duck,H5N1
0.620878710748407,HA,duck,H5N1
0.6446708958296197,PA,duck,H5N1
0.646139474136717,PB1,duck,H5N1
0.6299292604905753,PB2,duck,H5N1
0.6283212744669154,NA,duck,H5N1
0.6841726443362155,NP,duck,H5N1
0.620878710748407,HA,duck,H5N1
0.6446365269871921,PA,duck,H5N1
0.646139474136717,PB1,duck,H5N1
0.6291062840861165,PB2,duck,H5N1
0.6308679181341288,NA,duck,H5N1
0.684322818135573,NP,duck,H5N1
0.6222634490258764,HA,duck,H5N1
0.6464755554339953,PA,duck,H5N1
0.6447709037481478,PB1,duck,H5N1
0.6292533455514241,PB2,duck,H5N1
0.6325762647340778,NA,duck,H5N1
0.6834298493187164,NP,duck,H5N1
0.6221314804412703,HA,duck,H5N1
0.6410400142614787,PA,duck,H5N1
0.6348276554567033,PB1,duck,H5N1
0.6332296577022292,PB2,duck,H5N1
0.6279834601589752,NA,duck,H5N1
0.6762120175617098,NP,duck,H5N1
0.6194641899107363,HA,duck,H5N1
0.6460439081824925,PA,duck,H5N1
0.6328836535946534,PB1,duck,H5N1
0.629056158028107,PB2,duck,H5N1
0.6279834601589752,NA,duck,H5N1
0.6762120175617098,NP,duck,H5N1
0.6200465070087289,HA,duck,H5N1
0.6460439081824925,PA,duck,H5N1
0.6333319390654344,PB1,duck,H5N1
0.629056158028107,PB2,duck,H5N1
0.6345921607197421,NA,duck,H5N1
0.680675135728215,NP,duck,H5N1
0.6206214670672551,HA,duck,H5N1
0.6403891688100859,PA,duck,H5N1
0.6349956990286231,PB1,duck,H5N1
0.6323021293865985,PB2,duck,H5N1
0.6261812169808727,NA,duck,H5N1
0.6751210335880485,NP,duck,H5N1
0.6188182285944144,HA,duck,H5N1
0.6475590787248421,PA,duck,H5N1
0.6323674943540897,PB1,duck,H5N1
0.6278206610842346,PB2,duck,H5N1
0.6338203060691486,NA,duck,H5N1
0.6799730136400121,NP,duck,H5N1
0.6228400981198969,HA,duck,H5N1
0.6431176644323964,PA,duck,H5N1
0.6357128909346949,PB1,duck,H5N1
0.63439340517324,PB2,duck,H5N1
0.625736365683979,NA,duck,H5N1
0.6828146267155485,NP,duck,H5N1
0.6181869564293075,HA,duck,H5N1
0.6477504222868071,PA,duck,H5N1
0.63189103628346,PB1,duck,H5N1
0.6291552518981485,PB2,duck,H5N1
0.6345921607197421,NA,duck,H5N1
0.680675135728215,NP,duck,H5N1
0.6206214670672551,HA,duck,H5N1
0.6403891688100859,PA,duck,H5N1
0.6349956990286231,PB1,duck,H5N1
0.6323021293865985,PB2,duck,H5N1
0.6277216247040629,NA,duck,H5N1
0.6796441196994605,NP,duck,H5N1
0.6195075063554925,HA,duck,H5N1
0.6491074472247128,PA,duck,H5N1
0.6310762849940157,PB1,duck,H5N1
0.6284516830323505,PB2,duck,H5N1
0.6277216247040629,NA,duck,H5N1
0.6796441196994605,NP,duck,H5N1
0.6182693795881524,HA,duck,H5N1
0.6487694532435476,PA,duck,H5N1
0.6314807568082397,PB1,duck,H5N1
0.6284516830323505,PB2,duck,H5N1
0.6364214359869982,NA,duck,H5N1
0.6829687223653013,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6420975456924505,PA,duck,H5N1
0.6360890003529475,PB1,duck,H5N1
0.6320117381082202,PB2,duck,H5N1
0.6331731441283884,NA,duck,H5N1
0.683594201666029,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6420975456924505,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6329783139121867,PB2,duck,H5N1
0.6279834601589752,NA,duck,H5N1
0.6805187633004958,NP,duck,H5N1
0.617608634756303,HA,duck,H5N1
0.6493150703655467,PA,duck,H5N1
0.630946939107998,PB1,duck,H5N1
0.6282915448358481,PB2,duck,H5N1
0.6279834601589752,NA,duck,H5N1
0.6805187633004958,NP,duck,H5N1
0.617608634756303,HA,duck,H5N1
0.6493150703655467,PA,duck,H5N1
0.6314809871092768,PB1,duck,H5N1
0.6282915448358481,PB2,duck,H5N1
0.6279834601589752,NA,duck,H5N1
0.6805187633004958,NP,duck,H5N1
0.617608634756303,HA,duck,H5N1
0.6487720931720067,PA,duck,H5N1
0.6314809871092768,PB1,duck,H5N1
0.6274929773290703,PB2,duck,H5N1
0.6277216247040629,NA,duck,H5N1
0.6796441196994605,NP,duck,H5N1
0.6171202024376974,HA,duck,H5N1
0.6487348658978885,PA,duck,H5N1
0.6314807568082397,PB1,duck,H5N1
0.6284516830323505,PB2,duck,H5N1
0.6326576620573721,NA,duck,H5N1
0.6915015202015,NP,duck,H5N1
0.6237095743727952,HA,duck,H5N1
0.6455907497909653,PA,duck,H5N1
0.6496544017687041,PB1,duck,H5N1
0.6338377610229176,PB2,duck,H5N1
0.6341084094372044,NA,duck,H5N1
0.6905765857612947,NP,duck,H5N1
0.6174770967355635,HA,duck,H5N1
0.6448842314414737,PA,duck,H5N1
0.6490384731597784,PB1,duck,H5N1
0.6315901892861088,PB2,duck,H5N1
0.6328150911011343,NA,duck,H5N1
0.6890712630356223,NP,duck,H5N1
0.6197122331242899,HA,duck,H5N1
0.6437077192838501,PA,duck,H5N1
0.6490384731597784,PB1,duck,H5N1
0.6320675555758569,PB2,duck,H5N1
0.6328150911011343,NA,duck,H5N1
0.6890712630356223,NP,duck,H5N1
0.6197122331242899,HA,duck,H5N1
0.6437077192838501,PA,duck,H5N1
0.6490384731597784,PB1,duck,H5N1
0.6320369138315245,PB2,duck,H5N1
0.6331646698637335,NA,duck,H5N1
0.6905765857612947,NP,duck,H5N1
0.620032347298696,HA,duck,H5N1
0.6448842314414737,PA,duck,H5N1
0.6488237300973787,PB1,duck,H5N1
0.6317124441514709,PB2,duck,H5N1
0.6329227196481251,NA,duck,H5N1
0.6835436942358051,NP,duck,H5N1
0.6211999446742292,HA,duck,H5N1
0.6413255107838693,PA,duck,H5N1
0.6365350776861517,PB1,duck,H5N1
0.6335408613356208,PB2,duck,H5N1
0.6296113698830701,NA,duck,H5N1
0.6810668908653931,NP,duck,H5N1
0.6210105455813261,HA,duck,H5N1
0.6460708303875747,PA,duck,H5N1
0.6306127177774672,PB1,duck,H5N1
0.6325080498627343,PB2,duck,H5N1
0.6302628294251572,NA,duck,H5N1
0.6823466171346111,NP,duck,H5N1
0.6213780029063164,HA,duck,H5N1
0.6459545379499586,PA,duck,H5N1
0.6303857955193919,PB1,duck,H5N1
0.6335679101218259,PB2,duck,H5N1
0.6279400614186126,NA,duck,H5N1
0.6619220771921106,NP,duck,H5N1
0.6213948698437183,HA,duck,H5N1
0.646339840971213,PA,duck,H5N1
0.6446448002860087,PB1,duck,H5N1
0.6231271703817085,PB2,duck,H5N1
0.6277491736890333,NA,duck,H5N1
0.6619220771921106,NP,duck,H5N1
0.6213948698437183,HA,duck,H5N1
0.6450378275502273,PA,duck,H5N1
0.6446448002860087,PB1,duck,H5N1
0.6231271703817085,PB2,duck,H5N1
0.6321340900939477,NA,duck,H5N1
0.6894334389311407,NP,duck,H5N1
0.6249306572020868,HA,duck,H5N1
0.6445139524069854,PA,duck,H5N1
0.646405014426284,PB1,duck,H5N1
0.6324233187780547,PB2,duck,H5N1
0.6308241396376403,NA,duck,H5N1
0.6799971866544663,NP,duck,H5N1
0.6213807426812175,HA,duck,H5N1
0.6424388777806405,PA,duck,H5N1
0.6393957911899513,PB1,duck,H5N1
0.6303708746020176,PB2,duck,H5N1
0.6308241396376403,NA,duck,H5N1
0.6799971866544663,NP,duck,H5N1
0.6213807426812175,HA,duck,H5N1
0.6424388777806405,PA,duck,H5N1
0.6398055951737474,PB1,duck,H5N1
0.6303708746020176,PB2,duck,H5N1
0.6318640795959356,NA,duck,H5N1
0.6780083103127982,NP,duck,H5N1
0.6213040182144013,HA,duck,H5N1
0.6428449983886572,PA,duck,H5N1
0.6241739507258248,PB1,duck,H5N1
0.6192520850914567,PB2,duck,H5N1
0.6332779090538228,NA,duck,H5N1
0.6779580224514463,NP,duck,H5N1
0.6196425735975154,HA,duck,H5N1
0.6430276621022731,PA,duck,H5N1
0.6238658365701635,PB1,duck,H5N1
0.6168024534176967,PB2,duck,H5N1
0.634546428134612,NA,duck,H5N1
0.6779580224514463,NP,duck,H5N1
0.6214817221453138,HA,duck,H5N1
0.6427140696553441,PA,duck,H5N1
0.6238041847325942,PB1,duck,H5N1
0.6162302576468977,PB2,duck,H5N1
0.6340420730531987,NA,duck,H5N1
0.6771430684798376,NP,duck,H5N1
0.6186587425796014,HA,duck,H5N1
0.6427140696553441,PA,duck,H5N1
0.6238041847325942,PB1,duck,H5N1
0.6149482669578868,PB2,duck,H5N1
0.6329279023802548,NA,duck,H5N1
0.6779580224514463,NP,duck,H5N1
0.620083569207039,HA,duck,H5N1
0.6427140696553441,PA,duck,H5N1
0.6238041847325942,PB1,duck,H5N1
0.6160221407590686,PB2,duck,H5N1
0.6327443503135867,NA,duck,H5N1
0.6802685600994622,NP,duck,H5N1
0.6175621438446505,HA,duck,H5N1
0.6436871445612716,PA,duck,H5N1
0.6403027922260363,PB1,duck,H5N1
0.623054333077845,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6788773496801034,NP,duck,H5N1
0.6198127798256633,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6363847070617068,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6354495509958964,NA,duck,H5N1
0.6778204018245626,NP,duck,H5N1
0.6218367177437486,HA,duck,H5N1
0.6427002845952157,PA,duck,H5N1
0.6423580035635899,PB1,duck,H5N1
0.6312117833699804,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6796800020965339,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6415427125399352,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6796800020965339,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.640771097671834,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6796800020965339,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6415427125399352,PA,duck,H5N1
0.6351404689138543,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6796800020965339,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6415427125399352,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.628324778755638,NA,duck,H5N1
0.682522534754338,NP,duck,H5N1
0.6192640331426382,HA,duck,H5N1
0.6409545292305632,PA,duck,H5N1
0.6415537820357003,PB1,duck,H5N1
0.6192584251043914,PB2,duck,H5N1
0.6337888926903673,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6418969121315032,PA,duck,H5N1
0.6363149347355618,PB1,duck,H5N1
0.6339489615257026,PB2,duck,H5N1
0.6337888926903673,NA,duck,H5N1
0.6807430877708728,NP,duck,H5N1
0.6208434494390576,HA,duck,H5N1
0.6406698522272021,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6332592951090186,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6407335834827593,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6317533017539233,PB2,duck,H5N1
0.6355186885568663,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6362469193398911,PB1,duck,H5N1
0.6324022058199928,PB2,duck,H5N1
0.6337888926903673,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6420645483383273,PA,duck,H5N1
0.6362389808534161,PB1,duck,H5N1
0.6326913563038071,PB2,duck,H5N1
0.6302860604154596,NA,duck,H5N1
0.6798533162223186,NP,duck,H5N1
0.6217789744514254,HA,duck,H5N1
0.6470060465475709,PA,duck,H5N1
0.6314944243451963,PB1,duck,H5N1
0.6276269136241156,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6788773496801034,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6325318404198893,NA,duck,H5N1
0.6829182611486819,NP,duck,H5N1
0.6207453693632399,HA,duck,H5N1
0.6419778148718296,PA,duck,H5N1
0.6364676154263657,PB1,duck,H5N1
0.6335408613356208,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6788773496801034,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6788773496801034,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6788773496801034,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6349012594363771,NA,duck,H5N1
0.6788773496801034,NP,duck,H5N1
0.6205382443113953,HA,duck,H5N1
0.6412086575596296,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6328341611437683,PB2,duck,H5N1
0.6333091244537427,NA,duck,H5N1
0.6802849726698129,NP,duck,H5N1
0.6227970181476494,HA,duck,H5N1
0.6401993966375497,PA,duck,H5N1
0.6421193494718311,PB1,duck,H5N1
0.6210218213352291,PB2,duck,H5N1
0.6321340900939477,NA,duck,H5N1
0.6875072511686916,NP,duck,H5N1
0.6224513734113238,HA,duck,H5N1
0.6437983434761434,PA,duck,H5N1
0.6457031256097223,PB1,duck,H5N1
0.6320072076840663,PB2,duck,H5N1
0.6327361076905365,NA,duck,H5N1
0.6821402198690634,NP,duck,H5N1
0.6244084101840577,HA,duck,H5N1
0.6461916438160352,PA,duck,H5N1
0.6449440054536674,PB1,duck,H5N1
0.6302099452488201,PB2,duck,H5N1
0.6332851397191129,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6426432119955051,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6319622346332293,PB2,duck,H5N1
0.632449917524201,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6420975456924505,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.633068934978703,PB2,duck,H5N1
0.6332851397191129,NA,duck,H5N1
0.6818682313166422,NP,duck,H5N1
0.6212765953841142,HA,duck,H5N1
0.6426432119955051,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6319622346332293,PB2,duck,H5N1
0.6329839129119453,NA,duck,H5N1
0.6822413178260087,NP,duck,H5N1
0.6203786956637195,HA,duck,H5N1
0.6398083761819304,PA,duck,H5N1
0.6364089705574092,PB1,duck,H5N1
0.633052739262699,PB2,duck,H5N1
0.6341726469255624,NA,duck,H5N1
0.6822413178260087,NP,duck,H5N1
0.6202145975701401,HA,duck,H5N1
0.6398083761819304,PA,duck,H5N1
0.63754304251751,PB1,duck,H5N1
0.6347461159654774,PB2,duck,H5N1
0.6333450214858432,NA,duck,H5N1
0.6788076995941607,NP,duck,H5N1
0.6203175327928835,HA,duck,H5N1
0.6456610110303423,PA,duck,H5N1
0.6419281186626514,PB1,duck,H5N1
0.6204429980079537,PB2,duck,H5N1
0.6333450214858432,NA,duck,H5N1
0.6788076995941607,NP,duck,H5N1
0.6203175327928835,HA,duck,H5N1
0.6456610110303423,PA,duck,H5N1
0.6419281186626514,PB1,duck,H5N1
0.6204429980079537,PB2,duck,H5N1
0.6304407875279503,NA,duck,H5N1
0.6772548543052381,NP,duck,H5N1
0.623400448871723,HA,duck,H5N1
0.6443376289020011,PA,duck,H5N1
0.6431792757144587,PB1,duck,H5N1
0.6194516969538156,PB2,duck,H5N1
0.6337005536179185,NA,duck,H5N1
0.6822413178260087,NP,duck,H5N1
0.619884391813068,HA,duck,H5N1
0.6398083761819304,PA,duck,H5N1
0.6372343990318224,PB1,duck,H5N1
0.6329991495822266,PB2,duck,H5N1
0.6337005536179185,NA,duck,H5N1
0.6821869511062467,NP,duck,H5N1
0.6207868600759605,HA,duck,H5N1
0.6398083761819304,PA,duck,H5N1
0.6372343990318224,PB1,duck,H5N1
0.631882692882031,PB2,duck,H5N1
0.6295361128256008,NA,duck,H5N1
0.6865994574178345,NP,duck,H5N1
0.6240009892066568,HA,duck,H5N1
0.6454985053427774,PA,duck,H5N1
0.6473827726347502,PB1,duck,H5N1
0.62965408846739,PB2,duck,H5N1
0.63605955376959,NA,duck,H5N1
0.6834188236244045,NP,duck,H5N1
0.622679272758211,HA,duck,H5N1
0.6407362574284855,PA,duck,H5N1
0.6356432356262188,PB1,duck,H5N1
0.6332296577022292,PB2,duck,H5N1
0.6337948041694715,NA,duck,H5N1
0.6908998628404805,NP,duck,H5N1
0.6266058969939321,HA,duck,H5N1
0.6463830920564768,PA,duck,H5N1
0.646256716144111,PB1,duck,H5N1
0.6328949940636676,PB2,duck,H5N1
0.6345734862894022,NA,duck,H5N1
0.6793558058867235,NP,duck,H5N1
0.6184097397798427,HA,duck,H5N1
0.6427480175845817,PA,duck,H5N1
0.6427864143366578,PB1,duck,H5N1
0.6224357086190554,PB2,duck,H5N1
0.6293982214198774,NA,duck,H5N1
0.6797836937309025,NP,duck,H5N1
0.6232979524157882,HA,duck,H5N1
0.6422296876644117,PA,duck,H5N1
0.6391108948410613,PB1,duck,H5N1
0.6297552939195635,PB2,duck,H5N1
